Adj Close,Close,High,Low,Open,Volume
TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
474.1544494628906,477.1000061035156,484.70001220703125,476.1499938964844,481.6499938964844,4830674
497.40997314453125,500.5,502.29998779296875,478.1000061035156,480.0,23515333
500.54052734375,503.6499938964844,512.7999877929688,501.54998779296875,502.0,19818780
506.35443115234375,509.5,512.9000244140625,504.3500061035156,508.0,12481404
508.44146728515625,511.6000061035156,514.1500244140625,505.5,512.0,11454020
512.7645874023438,515.9500122070312,520.5,510.29998779296875,513.9000244140625,19766717
527.5725708007812,530.8499755859375,537.1500244140625,521.5,523.8499755859375,38270067
517.9324951171875,521.1500244140625,535.9500122070312,518.8499755859375,533.9500122070312,16514882
512.3173217773438,515.5,523.9500122070312,512.5,522.5,13684847
505.3108825683594,508.45001220703125,520.9000244140625,507.1000061035156,518.7999877929688,12293322
521.708984375,524.9500122070312,526.4000244140625,504.75,509.79998779296875,19343560
519.274169921875,522.5,527.0,519.3499755859375,524.9500122070312,9978339
525.2371215820312,528.5,531.0,521.1500244140625,522.5,12256902
516.9883422851562,520.2000122070312,529.6500244140625,519.1500244140625,527.1500244140625,7648284
511.67132568359375,514.8499755859375,518.0,509.1000061035156,518.0,11543712
515.2491455078125,518.4500122070312,519.75,512.2000122070312,514.9000244140625,8360570
518.2305908203125,521.4500122070312,525.0999755859375,519.7000122070312,525.0,6596504
515.5969848632812,518.7999877929688,523.5,518.0,521.4500122070312,5134688
523.0507202148438,526.2999877929688,527.5,516.4000244140625,519.9500122070312,12327284
531.8956909179688,535.2000122070312,536.25,522.8499755859375,527.5,12511265
532.5914306640625,535.9000244140625,541.25,532.75,537.0,12294728
542.8775024414062,546.25,548.7999877929688,537.9000244140625,539.0,15008325
552.31884765625,555.75,557.0,545.3499755859375,549.4500122070312,15395092
564.4435424804688,567.9500122070312,575.0,552.1500244140625,558.7999877929688,20855239
556.2444458007812,559.7000122070312,576.5499877929688,557.0,570.0,21527339
558.8284301757812,562.2999877929688,566.4500122070312,559.2999877929688,564.4000244140625,9361533
560.6670532226562,564.1500244140625,568.9000244140625,560.6500244140625,567.0,7599572
558.7290649414062,562.2000122070312,571.0499877929688,560.75,567.7000122070312,12845897
566.779052734375,570.2999877929688,571.2000122070312,564.0,566.0,12713256
564.9404907226562,568.4500122070312,575.0,567.75,571.7999877929688,12475759
566.2821044921875,569.7999877929688,572.2000122070312,566.0499877929688,569.6500244140625,8736313
562.5552368164062,566.0499877929688,573.2000122070312,564.2000122070312,570.6500244140625,6280388
579.6490478515625,583.25,583.9500122070312,562.5,566.0499877929688,18074902
577.810546875,581.4000244140625,585.9000244140625,574.5,584.9500122070312,9146332
565.8348388671875,569.3499755859375,584.7000122070312,568.2000122070312,584.0,11229179
556.19482421875,559.6500244140625,571.1500244140625,557.7000122070312,570.0,9362695
564.3441162109375,567.8499755859375,569.0,557.7999877929688,560.0,6986621
569.5617065429688,573.0999755859375,576.9000244140625,568.4500122070312,570.0,9404450
583.028076171875,586.6500244140625,590.0,575.5,579.0,16720940
591.8731079101562,595.5499877929688,599.0,588.0,588.3499755859375,12488047
587.1524658203125,590.7999877929688,602.2999877929688,590.0,600.0,11131048
587.7984619140625,591.4500122070312,596.4000244140625,589.5,594.4000244140625,6917886
584.6182250976562,588.25,593.0,584.9500122070312,592.0,8715919
597.0906982421875,600.7999877929688,604.9500122070312,588.5499877929688,590.7999877929688,14356681
614.38330078125,618.2000122070312,624.7999877929688,592.2000122070312,600.0,21066726
614.8305053710938,618.6500244140625,634.7999877929688,617.5499877929688,624.0,23802524
624.6196899414062,628.5,630.4500122070312,622.1500244140625,624.9500122070312,12051173
617.61328125,621.4500122070312,630.7999877929688,619.3499755859375,629.9500122070312,10785502
616.8182373046875,620.6500244140625,626.5,615.5,625.0,9689708
621.0419311523438,624.9000244140625,626.0,619.5,623.0,7010179
614.6814575195312,618.5,627.0,617.1500244140625,626.9000244140625,7580645
608.3209228515625,612.0999755859375,620.8499755859375,607.0,620.4000244140625,10359400
616.7684326171875,620.5999755859375,625.2999877929688,610.1500244140625,614.0,11128348
617.8120727539062,621.6500244140625,623.5999755859375,616.2000122070312,622.6500244140625,7834891
621.88671875,625.75,631.0,617.7000122070312,621.0,12914610
625.3651123046875,629.25,634.4500122070312,626.25,627.9500122070312,12247844
635.5021362304688,639.4500122070312,642.5,633.3499755859375,636.0,13988137
637.1419067382812,641.0999755859375,665.4000244140625,639.0,640.0,31673714
639.7258911132812,643.7000122070312,648.4500122070312,636.75,647.0,11696851
633.3455200195312,635.2999877929688,646.0,631.7999877929688,646.0,9299530
642.31787109375,644.2999877929688,645.5499877929688,635.9000244140625,640.2000122070312,7502361
641.6698608398438,643.6500244140625,652.9000244140625,642.0,645.0,8924219
620.7344970703125,622.6500244140625,644.2999877929688,616.4500122070312,644.0,15762687
617.0458374023438,618.9500122070312,626.4500122070312,614.1500244140625,623.0,11458920
613.1079711914062,615.0,625.0,613.2999877929688,624.8499755859375,11806739
607.6249389648438,609.5,619.0,608.5,619.0,9893466
605.431640625,607.2999877929688,614.75,605.25,612.5499877929688,8863640
620.634765625,622.5499877929688,624.0,605.3499755859375,610.5999755859375,13362350
616.3480224609375,618.25,628.2999877929688,598.0,623.0,53116980
609.9178466796875,611.7999877929688,624.75,610.0,619.75,9347707
605.4815063476562,607.3499755859375,612.0,594.5,612.0,14492164
616.846435546875,618.75,621.3499755859375,597.2999877929688,606.7000122070312,14562074
611.86181640625,613.75,622.0,611.0,620.0,12119293
613.905517578125,615.7999877929688,620.0999755859375,610.9000244140625,612.7999877929688,11190760
618.591064453125,620.5,623.2999877929688,614.7999877929688,617.0,9580365
618.2919921875,620.2000122070312,626.5,618.5999755859375,621.7999877929688,8534395
612.0114135742188,613.9000244140625,622.75,613.1500244140625,622.75,8248333
609.0704345703125,610.9500122070312,619.0,609.6500244140625,618.0,7096025
603.2384033203125,605.0999755859375,616.7000122070312,593.2999877929688,610.8499755859375,16075509
600.5467529296875,602.4000244140625,608.5,601.5499877929688,605.4000244140625,7479254
605.2821655273438,607.1500244140625,610.5,603.5999755859375,603.5999755859375,6956667
603.6870727539062,605.5499877929688,612.9000244140625,605.0,611.2000122070312,5676055
599.1510620117188,601.0,609.6500244140625,599.0499877929688,608.7999877929688,10544271
609.3197021484375,611.2000122070312,614.9000244140625,601.9000244140625,604.2000122070312,10297492
607.12646484375,609.0,615.5999755859375,606.0,615.5999755859375,8392665
609.2698364257812,611.1500244140625,618.9000244140625,608.0499877929688,610.0,8560651
608.3726196289062,610.25,612.5499877929688,605.5999755859375,611.1500244140625,6520064
613.00830078125,614.9000244140625,616.5,609.0499877929688,610.9000244140625,6520293
625.3203125,627.25,628.9000244140625,614.2000122070312,617.9500122070312,16190749
632.8969116210938,634.8499755859375,635.4000244140625,630.5,634.6500244140625,8780510
618.89013671875,620.7999877929688,639.0,615.25,638.0,12541377
623.9744873046875,625.9000244140625,628.5,619.5499877929688,621.0,6988358
622.6784057617188,624.5999755859375,630.7999877929688,623.2999877929688,628.0999755859375,5722295
632.2987670898438,634.25,636.5,627.1500244140625,628.7000122070312,18917805
638.6790771484375,640.6500244140625,644.2000122070312,633.1500244140625,635.9000244140625,11108349
636.5357055664062,638.5,647.0,637.0,640.7000122070312,11777925
625.1209106445312,627.0499877929688,641.7000122070312,624.0,638.5,9266854
618.541259765625,620.4500122070312,630.7999877929688,619.0,628.0,6551917
616.796630859375,618.7000122070312,625.2000122070312,617.9000244140625,623.8499755859375,6390681
617.8931884765625,619.7999877929688,625.7000122070312,617.9500122070312,618.7000122070312,6271108
618.2421875,620.1500244140625,621.9000244140625,616.75,619.9500122070312,5960490
612.2107543945312,614.0999755859375,623.7999877929688,612.25,622.9000244140625,6768196
628.26123046875,630.2000122070312,633.0,617.0,618.7000122070312,8969405
618.541259765625,620.4500122070312,632.6500244140625,618.5999755859375,632.5999755859375,6894577
611.7122802734375,613.5999755859375,620.7999877929688,608.2999877929688,620.7999877929688,7612709
617.6937866210938,619.5999755859375,621.3499755859375,614.6500244140625,619.0,7893892
620.5350952148438,622.4500122070312,627.3499755859375,620.0,627.0,7922379
615.4507446289062,617.3499755859375,622.0,613.7000122070312,620.7999877929688,6381189
628.6101684570312,630.5499877929688,632.5,617.5999755859375,620.0,9833429
632.049560546875,634.0,637.7999877929688,632.5999755859375,633.0,7701931
634.990478515625,636.9500122070312,640.2000122070312,635.0499877929688,637.0,5928732
665.0476684570312,667.0999755859375,669.0,633.0,633.9500122070312,28011678
664.1505126953125,666.2000122070312,677.7999877929688,661.25,668.5499877929688,20005816
653.6828002929688,655.7000122070312,670.9000244140625,654.6500244140625,670.0,10263992
666.4434204101562,668.5,672.25,653.7999877929688,658.5999755859375,14908778
666.7424926757812,668.7999877929688,672.2999877929688,658.5999755859375,662.9500122070312,10633043
661.1597290039062,663.2000122070312,676.4000244140625,660.5,666.6500244140625,11759568
645.3584594726562,647.3499755859375,667.25,645.0,663.6500244140625,8564004
635.8876953125,637.8499755859375,651.9000244140625,636.0499877929688,650.0,8229559
624.6224365234375,626.5499877929688,635.6500244140625,624.1500244140625,635.0,8889373
639.0778198242188,641.0499877929688,643.9500122070312,628.4500122070312,630.0,10232856
626.5664672851562,628.5,643.7999877929688,621.8499755859375,643.7999877929688,12786883
626.7160034179688,628.6500244140625,642.0,627.2999877929688,642.0,11395766
625.7689208984375,627.7000122070312,633.7999877929688,626.2999877929688,630.0,8785264
634.4920043945312,636.4500122070312,638.2000122070312,630.0999755859375,632.0,9934305
645.5079956054688,647.5,666.0,646.2000122070312,662.0,23087856
644.0624389648438,646.0499877929688,652.8499755859375,643.2000122070312,652.8499755859375,10801301
643.0156860351562,645.0,649.9000244140625,643.2999877929688,645.0,6588073
640.5732421875,642.5499877929688,649.0499877929688,641.9000244140625,648.0,6551864
647.352294921875,649.3499755859375,653.6500244140625,642.7000122070312,644.0,10155047
649.0470581054688,651.0499877929688,652.9500122070312,644.0,649.3499755859375,6425792
651.2402954101562,653.25,654.0,649.2999877929688,653.0,3279829
669.4840087890625,671.5499877929688,673.5,656.5499877929688,660.0,11324434
678.3068237304688,680.4000244140625,685.5,670.9000244140625,674.0,17501373
679.4532470703125,681.5499877929688,687.6500244140625,679.5999755859375,682.5,9563220
672.2255249023438,674.2999877929688,686.75,670.7000122070312,682.0,8324354
679.602783203125,681.7000122070312,683.2999877929688,675.0,677.0,7291057
679.1043701171875,681.2000122070312,687.3499755859375,676.0499877929688,683.9500122070312,9279642
677.8582153320312,679.9500122070312,685.9000244140625,677.0499877929688,683.2000122070312,5885370
671.62744140625,673.7000122070312,681.9500122070312,671.25,681.4000244140625,6951690
695.3541870117188,697.5,699.4500122070312,674.25,677.4500122070312,16015860
710.1585083007812,712.3499755859375,714.4000244140625,694.3499755859375,702.75,16122864
704.226806640625,706.4000244140625,717.25,697.0,716.2999877929688,24275245
703.2797241210938,705.4500122070312,711.0,703.0,708.0,10565415
703.4292602539062,705.5999755859375,717.0,704.7999877929688,716.0,9348036
706.7689819335938,708.9500122070312,714.9000244140625,705.0,705.9000244140625,9601509
720.2274169921875,722.4500122070312,724.7999877929688,709.0,709.0499877929688,12148825
719.72900390625,721.9500122070312,727.5,716.0,725.0,10451801
712.3517456054688,714.5499877929688,727.5999755859375,707.5,722.0499877929688,8557203
718.58251953125,720.7999877929688,726.5,716.5499877929688,717.7999877929688,6403209
713.1991577148438,715.4000244140625,724.7999877929688,713.0,724.7999877929688,6461539
718.0840454101562,720.2999877929688,721.4500122070312,713.5,716.0,5807736
717.5357666015625,719.75,724.7000122070312,718.5999755859375,724.0,6732352
730.1468505859375,732.4000244140625,734.0,721.25,723.9000244140625,12082079
728.5517578125,730.7999877929688,734.75,728.0999755859375,732.9000244140625,5450397
726.7074584960938,728.9500122070312,732.5999755859375,726.0,732.5999755859375,4511101
703.080322265625,705.25,733.0,703.0499877929688,730.9500122070312,8107602
706.6692504882812,708.8499755859375,711.9000244140625,696.25,703.0,7702232
722.4705200195312,724.7000122070312,731.0,712.0,716.7999877929688,12062238
717.3363647460938,719.5499877929688,727.5,716.5999755859375,727.4000244140625,7229143
738.6206665039062,740.9000244140625,741.8499755859375,725.1500244140625,728.0,15052800
751.5806884765625,753.9000244140625,757.9500122070312,739.0499877929688,742.6500244140625,14906199
777.550537109375,779.9500122070312,802.9000244140625,754.0,755.0,41170191
788.167724609375,790.5999755859375,798.7000122070312,781.0499877929688,785.0,12570717
781.9868774414062,784.4000244140625,804.0,779.0,800.5,13791090
779.0459594726562,781.4500122070312,790.0,776.25,786.0499877929688,8559060
793.3019409179688,795.75,801.7999877929688,791.2999877929688,798.0,14298444
788.5167236328125,790.9500122070312,805.9000244140625,787.0999755859375,799.0,11091198
786.67236328125,789.0999755859375,800.3499755859375,787.5,798.4000244140625,7668471
797.3394775390625,799.7999877929688,809.2000122070312,793.1500244140625,799.9500122070312,12872757
805.962890625,808.4500122070312,811.0,792.6500244140625,800.0,9980044
813.1407470703125,815.6500244140625,817.5,808.4500122070312,813.5,11075167
813.938232421875,816.4500122070312,818.5499877929688,809.1500244140625,818.1500244140625,7664094
809.9505615234375,812.4500122070312,820.4000244140625,810.2999877929688,820.0,4835856
816.330810546875,818.8499755859375,827.0,812.4500122070312,812.4500122070312,10159066
803.07177734375,805.5499877929688,813.7000122070312,804.0,811.0,7895439
816.5302124023438,819.0499877929688,822.9500122070312,797.0,807.0,11500495
821.0164184570312,823.5499877929688,826.0,819.5,823.8499755859375,5706888
797.9874877929688,800.4500122070312,827.5999755859375,796.2999877929688,824.9000244140625,9436209
808.4053344726562,810.9000244140625,812.0,788.5,802.4000244140625,7217542
809.3523559570312,811.8499755859375,814.1500244140625,800.2999877929688,814.0,10109720
838.4127197265625,841.0,843.7999877929688,811.0499877929688,811.8499755859375,12823686
856.207763671875,858.8499755859375,885.9500122070312,842.8499755859375,843.0,19734613
881.4798583984375,884.2000122070312,896.5,865.2000122070312,865.2000122070312,24562392
875.79736328125,878.5,900.1500244140625,876.2999877929688,900.0,14505885
876.0465698242188,878.75,895.75,876.8499755859375,886.0,13003437
923.94873046875,926.7999877929688,950.0,915.3499755859375,934.0,38686871
936.6595458984375,939.5499877929688,941.2999877929688,928.4000244140625,936.4000244140625,12714803
930.9271850585938,933.7999877929688,944.0,928.0499877929688,944.0,7913010
921.4564208984375,924.2999877929688,939.7000122070312,918.7999877929688,937.0,11576253
912.18505859375,915.0,927.4000244140625,906.0499877929688,926.0,7904881
908.7954711914062,911.5999755859375,925.0,908.0,916.0999755859375,7286778
904.1099853515625,906.9000244140625,919.0999755859375,894.0,911.5999755859375,8574218
915.4749145507812,918.2999877929688,919.9500122070312,894.3499755859375,900.0,6570939
917.7179565429688,920.5499877929688,927.0,916.3499755859375,923.7000122070312,6430799
935.7124633789062,938.5999755859375,948.7999877929688,924.0999755859375,925.0,12826164
929.7308959960938,932.5999755859375,942.9500122070312,931.0499877929688,942.9500122070312,4632214
923.5001220703125,926.3499755859375,934.6500244140625,920.4000244140625,934.4500122070312,4733639
918.2164306640625,921.0499877929688,937.2000122070312,916.5,926.3499755859375,6011018
929.4318237304688,932.2999877929688,933.8499755859375,914.5999755859375,924.6500244140625,6437014
934.5161743164062,937.4000244140625,939.7999877929688,929.4000244140625,933.0999755859375,7047473
934.0675659179688,936.9500122070312,945.0,930.7000122070312,937.0999755859375,5600234
959.7383422851562,962.7000122070312,965.0,935.5,936.75,12810206
955.1026000976562,958.0499877929688,976.0,950.2999877929688,966.1500244140625,15219187
947.2767944335938,950.2000122070312,959.25,942.9000244140625,959.0,10346657
974.3931274414062,977.4000244140625,980.4000244140625,956.7000122070312,958.9500122070312,10645369
984.1629638671875,987.2000122070312,995.0,980.0999755859375,993.25,6084495
1018.7562255859375,1021.9000244140625,1065.5999755859375,1005.3499755859375,1027.0,59811033
1014.519287109375,1017.6500244140625,1030.6500244140625,1009.0,1025.0,14214823
1036.1026611328125,1039.300048828125,1047.0,1014.0499877929688,1025.0,16877082
1024.83740234375,1028.0,1035.949951171875,1021.0,1034.75,7502450
1013.372802734375,1016.5,1037.0,1011.2999877929688,1027.800048828125,8763820
970.2060546875,973.2000122070312,1021.0,963.5499877929688,1019.0,16564155
964.7727661132812,967.75,982.0,955.4000244140625,964.9500122070312,22931801
942.9401245117188,945.8499755859375,979.75,940.0,968.4000244140625,23390913
969.4583129882812,972.4500122070312,974.7999877929688,936.6500244140625,945.8499755859375,12121719
954.8035278320312,957.75,970.5999755859375,951.5999755859375,968.5499877929688,9483750
937.5567626953125,940.4500122070312,965.1500244140625,921.2000122070312,960.9000244140625,13900321
961.9315795898438,964.9000244140625,969.25,946.0,951.0,11074207
976.7857055664062,979.7999877929688,986.2000122070312,950.3499755859375,964.9000244140625,13638296
983.166015625,986.2000122070312,995.0,976.0,977.0,9461531
975.6392822265625,978.6500244140625,995.0,976.7000122070312,991.5999755859375,6640537
989.7457275390625,992.7999877929688,999.9000244140625,979.0,982.5,9862996
989.1973876953125,992.25,1009.8499755859375,987.4500122070312,1000.0,8629407
1001.5592651367188,1004.6500244140625,1008.0,993.4000244140625,999.0,7995931
1006.0454711914062,1009.1500244140625,1014.4500122070312,992.5499877929688,1004.0,8040366
1008.4878540039062,1011.5999755859375,1017.0,998.1500244140625,1016.0,9138276
1004.001708984375,1007.0999755859375,1012.5,1004.4000244140625,1011.5999755859375,4519120
1010.0829467773438,1013.2000122070312,1016.4000244140625,1004.0,1010.0499877929688,5188052
1005.3973999023438,1008.5,1029.5,1005.0,1021.0,8539041
1010.3820190429688,1013.5,1021.0,1010.0,1012.25,4554077
1015.3666381835938,1018.5,1029.0,1013.5,1014.0,11575194
995.7272338867188,998.7999877929688,1006.9500122070312,978.5,998.0999755859375,12632409
989.7457275390625,992.7999877929688,1004.9000244140625,982.0999755859375,990.0,9574762
968.3616943359375,971.3499755859375,1003.0999755859375,966.25,996.3499755859375,13540490
960.23681640625,963.2000122070312,967.9500122070312,944.0,964.0,15381310
970.554931640625,973.5499877929688,978.75,966.0,978.75,7187959
983.71435546875,986.75,994.5,974.0499877929688,976.0,7994116
988.5993041992188,991.6500244140625,995.9000244140625,988.0,992.4000244140625,4671450
998.1697387695312,1001.25,1003.2999877929688,989.5,992.5,8366455
996.4251098632812,999.5,1008.9500122070312,996.5999755859375,1007.7999877929688,7937500
997.5216674804688,1000.5999755859375,1005.75,999.0,1003.0499877929688,4764750
1004.79931640625,1007.9000244140625,1019.4500122070312,997.5,1005.0,9047011
1024.6380615234375,1027.800048828125,1030.0,1011.5499877929688,1020.0,12695047
1010.2823486328125,1013.4000244140625,1040.199951171875,996.0,1038.0,11871773
1013.07373046875,1016.2000122070312,1019.7999877929688,1005.0,1015.0,5724760
985.5087890625,988.5499877929688,1017.9500122070312,982.0499877929688,1016.2000122070312,8877426
1008.986328125,1012.0999755859375,1015.0,977.0,986.9500122070312,7519352
1027.13037109375,1030.300048828125,1043.199951171875,1007.2999877929688,1011.0,19189798
1043.4300537109375,1046.6500244140625,1050.3499755859375,1030.4000244140625,1037.0,13383183
956.79736328125,959.75,1008.7000122070312,947.2000122070312,1005.0,58974762
961.6823120117188,964.6500244140625,968.0,953.25,965.0999755859375,16325689
944.3856811523438,947.2999877929688,972.9500122070312,945.0999755859375,970.9500122070312,19668239
933.5192260742188,936.4000244140625,954.4000244140625,919.0,953.2000122070312,31240770
942.7906494140625,945.7000122070312,953.4000244140625,941.0,944.0,13205512
948.3733520507812,951.2999877929688,956.6500244140625,948.7000122070312,954.0,10055258
944.5850830078125,947.5,954.9000244140625,942.5499877929688,952.0,9495279
959.3893432617188,962.3499755859375,963.4500122070312,945.0499877929688,950.0,11211074
957.5949096679688,960.5499877929688,970.9500122070312,958.0,962.5,9590588
955.5512084960938,958.5,966.4500122070312,952.0,964.9000244140625,6916555
944.6348876953125,947.5499877929688,961.9000244140625,946.0,959.0,6618946
940.6970825195312,943.5999755859375,950.5,938.7999877929688,946.9500122070312,8184019
921.1075439453125,923.9500122070312,951.4500122070312,921.0,943.5,10170912
920.1604614257812,923.0,937.25,920.0999755859375,931.6500244140625,14289102
947.5260009765625,950.4500122070312,963.0,934.0,963.0,12314329
901.1192626953125,903.9000244140625,948.0,855.4000244140625,948.0,26554598
927.089111328125,929.9500122070312,933.75,890.0,924.9500122070312,13752553
935.363525390625,938.25,946.0,931.2000122070312,940.0,11792640
967.5143432617188,970.5,973.0,935.25,940.0,15577866
972.1500244140625,975.1500244140625,984.9000244140625,969.0999755859375,977.0,9258931
987.0999755859375,987.0999755859375,992.5499877929688,966.6500244140625,973.7999877929688,14828702
988.7000122070312,988.7000122070312,1010.25,987.0,994.5,17527993
985.8499755859375,985.8499755859375,1002.0,980.75,1002.0,12157226
993.4000244140625,993.4000244140625,997.25,981.4000244140625,990.0,11591421
985.9000244140625,985.9000244140625,1003.5499877929688,984.0,1000.0,9845075
977.3499755859375,977.3499755859375,994.9000244140625,975.1500244140625,990.0,7605719
978.25,978.25,988.4000244140625,976.3499755859375,980.0,7299571
961.7999877929688,961.7999877929688,980.9000244140625,958.0999755859375,979.0,14303735
958.0499877929688,958.0499877929688,963.5,950.0499877929688,960.9000244140625,6655577
